CustomerID,first_purchase,last_purchase,historical_orders,historical_revenue,mean_order_value,median_order_value,std_order_value,max_order_value,total_units,active_purchase_days,country,monetary_value,frequency,bgnbd_recency,T,days_since_last_purchase,tenure_days,average_days_between_orders,historic_clv_annual_margin,R_score,F_score,M_score,RFM_score
13984,2010-12-08 15:58:00,2011-11-13 12:38:00,5,920.51,184.102,129.95,140.60855528736508,432.48,679,5,United Kingdom,191.4275,4,339.8611111111111,365.86944444444447,26.008333333333333,365.86944444444447,84.96527777777777,275.4967558251652,4,4,3,443
13985,2011-03-20 13:48:00,2011-12-05 17:06:00,15,7060.13,470.67533333333336,418.26,206.21848056531368,1018.22,3445,15,United Kingdom,476.22357142857146,14,260.1375,263.95972222222224,3.8222222222222224,263.95972222222224,18.58125,2928.796213647915,5,5,5,555
13986,2011-11-22 15:00:00,2011-11-22 15:00:00,1,320.46,320.46,320.46,0.0,320.46,430,1,United Kingdom,0.0,0,0.0,16.90972222222222,16.90972222222222,16.90972222222222,,2075.159457905544,4,1,2,412
13988,2011-03-30 11:48:00,2011-11-20 10:15:00,6,4147.96,691.3266666666667,599.24,294.7833421119088,1261.81,3044,6,United Kingdom,703.38,5,234.93541666666667,254.04305555555555,19.10763888888889,254.04305555555555,46.98708333333333,1787.8922885993734,4,5,5,455
13989,2011-04-14 15:39:00,2011-10-05 09:47:00,2,1266.08,633.04,633.04,372.8291214484191,896.6700000000001,1313,2,United Kingdom,369.40999999999997,1,173.75555555555556,238.8826388888889,65.12708333333333,238.8826388888889,173.75555555555556,580.3509231346169,3,3,4,334
13990,2011-05-10 15:19:00,2011-05-10 15:19:00,1,311.3,311.3,311.3,0.0,311.3,190,1,United Kingdom,0.0,0,0.0,212.89652777777778,212.89652777777778,212.89652777777778,,160.1122872026382,1,1,2,112
13991,2011-07-19 12:58:00,2011-11-27 16:18:00,6,852.88,142.14666666666668,147.155,66.21960545538356,210.85,995,5,United Kingdom,145.30599999999998,5,131.13888888888889,142.99444444444444,11.855555555555556,142.99444444444444,26.227777777777778,653.1048137068262,5,5,3,553
13992,2011-11-09 15:23:00,2011-11-09 15:23:00,1,76.8,76.8,76.8,0.0,76.8,64,1,United Kingdom,0.0,0,0.0,29.89375,29.89375,29.89375,,281.3163286640184,4,1,1,411
13993,2011-01-13 10:43:00,2011-10-28 09:06:00,9,3466.36,385.1511111111111,384.9,102.75953635118792,535.59,900,9,United Kingdom,392.90125,8,287.9326388888889,330.08819444444447,42.15555555555556,330.08819444444447,35.99157986111111,1149.8939567918503,3,5,5,355
13994,2011-07-14 18:28:00,2011-12-06 11:05:00,6,2274.14,379.0233333333333,324.82,262.25511958142334,769.11,932,6,United Kingdom,397.114,5,144.6923611111111,147.76527777777778,3.0729166666666665,147.76527777777778,28.93847222222222,1685.2289911740654,5,5,5,555
13995,2011-04-08 08:20:00,2011-11-24 14:22:00,5,1393.69,278.738,306.03,97.78788304283921,408.25,879,5,United Kingdom,270.81,4,230.2513888888889,245.1875,14.936111111111112,245.1875,57.562847222222224,622.4177619169003,4,4,4,444
13999,2010-12-13 11:23:00,2011-11-29 13:40:00,12,3901.81,325.1508333333333,311.745,28.258234989060618,395.97,2243,12,United Kingdom,327.24636363636364,11,351.09513888888887,361.06041666666664,9.965277777777779,361.06041666666664,31.917739898989897,1183.314966908816,5,5,5,555
14000,2011-05-12 16:50:00,2011-05-12 16:50:00,1,635.66,635.66,635.66,0.0,635.66,710,1,United Kingdom,0.0,0,0.0,210.83333333333334,210.83333333333334,210.83333333333334,,330.1412015810276,1,1,3,113
14001,2010-12-01 12:58:00,2011-10-25 10:31:00,3,2043.08,681.0266666666666,733.94,356.28914456285827,1007.9,962,3,United Kingdom,870.9200000000001,2,327.8979166666667,372.99444444444447,45.09652777777778,372.99444444444447,163.94895833333334,599.7871103233589,3,3,4,334
14002,2011-07-06 14:59:00,2011-07-28 15:55:00,2,529.73,264.865,264.865,56.67460851210178,304.94,877,2,United Kingdom,304.94,1,22.038888888888888,155.91041666666666,133.87152777777777,155.91041666666666,22.038888888888888,372.0433582318907,2,3,3,233
14004,2011-02-24 09:28:00,2011-10-27 14:40:00,7,4582.64,654.6628571428572,716.0,218.2947036091566,900.02,2668,7,United Kingdom,613.77,6,245.21666666666667,288.1402777777778,42.923611111111114,288.1402777777778,40.86944444444445,1741.509669769258,3,5,5,355
14005,2011-05-08 10:33:00,2011-11-30 12:41:00,5,2874.7200000000003,574.9440000000001,281.12,743.9985829825215,1897.04,2478,5,United Kingdom,671.89,4,206.0888888888889,215.0951388888889,9.00625,215.0951388888889,51.522222222222226,1463.453993549366,5,4,5,545
14006,2011-01-31 15:11:00,2011-08-16 09:39:00,3,962.19,320.73,304.44,32.04721048702989,357.65,641,3,United Kingdom,328.875,2,196.76944444444445,311.90208333333334,115.13263888888889,311.90208333333334,98.38472222222222,337.7976955908972,2,3,4,234
14009,2011-05-18 13:00:00,2011-05-25 15:47:00,2,695.61,347.805,347.805,46.81753998236134,380.91,365,2,United Kingdom,314.7,1,7.115972222222222,204.99305555555554,197.87708333333333,204.99305555555554,7.115972222222222,371.5701236491751,1,3,3,133
14012,2011-03-07 12:26:00,2011-03-07 12:26:00,1,328.8,328.8,328.8,0.0,328.8,160,1,United Kingdom,0.0,0,0.0,277.01666666666665,277.01666666666665,277.01666666666665,,129.96907526622948,1,1,2,112
14013,2011-03-09 08:59:00,2011-08-21 15:01:00,3,473.02,157.67333333333332,155.3,40.412301757426945,199.22,462,3,United Kingdom,177.26,2,165.2513888888889,275.16041666666666,109.90902777777778,275.16041666666666,82.62569444444445,188.23815804417117,2,3,2,232
14014,2011-09-23 13:18:00,2011-09-23 13:18:00,1,505.18,505.18,505.18,0.0,505.18,1076,1,United Kingdom,0.0,0,0.0,76.98055555555555,76.98055555555555,76.98055555555555,,718.5867859849168,2,1,3,213
14015,2011-10-18 10:02:00,2011-10-18 10:02:00,1,917.34,917.34,917.34,0.0,917.34,378,1,United Kingdom,0.0,0,0.0,52.11666666666667,52.11666666666667,52.11666666666667,,1927.3820914614646,3,1,3,313
14016,2010-12-17 14:21:00,2011-07-01 11:29:00,4,4341.21,1085.3025,1054.955,304.3719547280924,1477.56,2125,4,EIRE,1195.8233333333333,3,195.88055555555556,356.93680555555557,161.05625,356.93680555555557,65.29351851851852,1331.7833510055664,2,4,5,245
14019,2011-07-24 15:39:00,2011-10-24 10:13:00,3,1421.61,473.86999999999995,416.24,128.48458545677764,621.0799999999999,1037,3,United Kingdom,518.66,2,91.77361111111111,137.8826388888889,46.109027777777776,137.8826388888889,45.886805555555554,1128.9767606307698,3,3,4,334
14020,2011-09-12 15:32:00,2011-11-23 09:22:00,2,642.8,321.4,321.4,13.774440097513898,331.14,441,2,United Kingdom,311.66,1,71.74305555555556,87.8875,16.144444444444446,87.8875,71.74305555555556,800.8715687668893,4,3,3,433
14021,2011-03-28 15:10:00,2011-07-07 15:46:00,3,631.9,210.63333333333333,198.89999999999998,86.89616408871761,302.8,192,3,United Kingdom,216.5,2,101.025,255.90277777777777,154.87777777777777,255.90277777777777,50.5125,270.3880379918589,2,3,3,233
14022,2011-04-28 14:39:00,2011-04-28 14:39:00,1,440.0,440.0,440.0,0.0,440.0,487,1,United Kingdom,0.0,0,0.0,224.92430555555555,224.92430555555555,224.92430555555555,,214.20539625985285,1,1,2,112
14023,2011-04-03 15:50:00,2011-12-02 13:58:00,2,584.0699999999999,292.03499999999997,292.03499999999997,26.721565261039665,310.93,345,2,United Kingdom,310.93,1,242.92222222222222,249.875,6.9527777777777775,249.875,242.92222222222222,255.9506353176588,5,3,3,533
14024,2011-08-07 13:31:00,2011-08-10 11:30:00,2,327.7,163.85,163.85,139.44145724998717,262.45,150,2,United Kingdom,65.25,1,2.9159722222222224,123.97152777777778,121.05555555555556,123.97152777777778,2.9159722222222224,289.4467031520454,2,3,2,232
14027,2011-10-10 09:01:00,2011-10-10 09:01:00,1,104.82,104.82,104.82,0.0,104.82,62,1,United Kingdom,0.0,0,0.0,60.15902777777778,60.15902777777778,60.15902777777778,,190.79081600849597,3,1,1,311
14029,2011-07-18 16:57:00,2011-10-07 14:46:00,2,467.65999999999997,233.82999999999998,233.82999999999998,97.0574767856655,302.46,198,2,United Kingdom,302.46,1,80.90902777777778,143.82847222222222,62.919444444444444,143.82847222222222,80.90902777777778,356.04056143264785,3,3,2,332
14030,2010-12-08 16:11:00,2011-11-21 16:48:00,8,2358.84,294.855,264.855,221.73062498703882,670.55,1478,7,United Kingdom,241.18428571428572,7,348.02569444444447,365.86041666666665,17.834722222222222,365.86041666666665,49.717956349206354,705.987770837011,4,5,5,455
14031,2010-12-02 16:34:00,2011-12-02 17:13:00,19,17286.86,909.8347368421053,875.79,552.8666219438909,2068.09,5788,17,United Kingdom,865.145,18,365.02708333333334,371.84444444444443,6.817361111111111,371.84444444444443,20.279282407407408,5090.599572700652,5,5,5,555
14032,2010-12-08 10:53:00,2011-12-07 15:23:00,11,2975.59,270.5081818181818,303.34,69.75384818319085,315.56,2032,11,United Kingdom,267.173,10,364.1875,366.08125,1.89375,366.08125,36.41875,890.0404076963788,5,5,5,555
14034,2011-07-05 13:06:00,2011-11-17 14:02:00,3,648.89,216.29666666666665,174.98,221.12911710883603,455.16999999999996,420,2,United Kingdom,96.86,2,135.0388888888889,156.98888888888888,21.95,156.98888888888888,67.51944444444445,452.601808337462,4,3,3,433
14035,2011-02-15 12:48:00,2011-11-11 10:03:00,5,1428.02,285.604,300.32,94.24475412456651,398.97999999999996,739,5,United Kingdom,281.605,4,268.8854166666667,297.00138888888887,28.115972222222222,297.00138888888887,67.22135416666667,526.4897601488957,4,4,4,444
14036,2011-02-28 09:26:00,2011-02-28 09:26:00,1,626.65,626.65,626.65,0.0,626.65,268,1,United Kingdom,0.0,0,0.0,284.14166666666665,284.14166666666665,284.14166666666665,,241.49282928116844,1,1,3,113
14037,2010-12-10 11:39:00,2011-06-16 13:57:00,2,147.2,73.6,73.6,54.02295808265222,111.8,46,2,United Kingdom,35.400000000000006,1,188.09583333333333,364.0493055555556,175.95347222222222,364.0493055555556,188.09583333333333,44.27532137550049,2,3,1,231
14038,2011-05-16 14:05:00,2011-09-22 13:37:00,3,1560.38,520.1266666666667,473.96,177.6670845523541,716.32,965,3,United Kingdom,422.03,2,128.98055555555555,206.94791666666666,77.96736111111112,206.94791666666666,64.49027777777778,825.6261418432578,2,3,4,234
14039,2011-11-06 13:48:00,2011-11-06 13:48:00,1,152.2,152.2,152.2,0.0,152.2,92,1,United Kingdom,0.0,0,0.0,32.959722222222226,32.959722222222226,32.959722222222226,,505.6444313345412,3,1,1,311
14040,2011-01-12 14:57:00,2011-10-30 12:42:00,12,3560.32,296.6933333333333,276.05,178.82670993975924,684.8100000000001,1544,11,United Kingdom,297.3290909090909,11,290.90625,330.91180555555553,40.00555555555555,330.91180555555553,26.446022727272727,1178.123697779494,3,5,5,355
14041,2011-03-18 13:25:00,2011-03-18 13:25:00,1,141.41,141.41,141.41,0.0,141.41,94,1,United Kingdom,0.0,0,0.0,265.97569444444446,265.97569444444446,265.97569444444446,,58.21733084424484,1,1,1,111
14044,2011-02-03 11:39:00,2011-11-13 12:05:00,4,646.42,161.605,170.115,35.9762333585197,195.48,304,4,United Kingdom,158.66,3,283.0180555555556,309.0493055555556,26.03125,309.0493055555556,94.33935185185186,229.03461916136175,4,4,3,443
14045,2010-12-01 11:32:00,2011-08-22 15:27:00,4,1659.75,414.9375,367.2,190.92300967929452,682.8,535,3,United Kingdom,444.45,3,264.16319444444446,373.0541666666667,108.89097222222222,373.0541666666667,88.05439814814815,487.17489640691133,2,4,4,244
14046,2011-02-28 14:48:00,2011-02-28 14:48:00,1,154.99,154.99,154.99,0.0,154.99,460,1,United Kingdom,0.0,0,0.0,283.91805555555555,283.91805555555555,283.91805555555555,,59.77571580219253,1,1,1,111
14047,2010-12-02 10:09:00,2011-12-01 11:43:00,5,1308.6100000000001,261.72200000000004,321.54,143.1851372175199,351.15,381,5,United Kingdom,255.4225,4,364.0652777777778,372.1118055555556,8.046527777777778,372.1118055555556,91.01631944444445,385.07994871613033,5,4,4,544
14048,2011-02-07 14:53:00,2011-02-07 14:53:00,1,409.93,409.93,409.93,0.0,409.93,288,1,United Kingdom,0.0,0,0.0,304.9145833333333,304.9145833333333,304.9145833333333,,147.21281779733397,1,1,2,112
14049,2011-01-26 11:27:00,2011-11-23 12:20:00,4,5578.719999999999,1394.6799999999998,1508.905,954.7084397867236,2333.98,3808,4,United Kingdom,1516.8799999999999,3,301.03680555555553,317.0576388888889,16.020833333333332,317.0576388888889,100.34560185185184,1926.6838740765236,4,4,5,445
14050,2011-08-25 13:46:00,2011-11-08 10:00:00,2,746.36,373.18,373.18,159.52328983568515,485.98,689,2,United Kingdom,260.38,1,74.84305555555555,105.96111111111111,31.118055555555557,105.96111111111111,74.84305555555555,771.2869291668851,4,3,3,433
14051,2010-12-08 12:49:00,2011-12-09 10:20:00,23,15610.390000000001,678.7126086956522,672.9,234.06184796908605,1203.9,3756,22,United Kingdom,681.2259090909091,22,365.8965277777778,366.00069444444443,0.10416666666666667,366.00069444444443,16.631660353535356,4670.312736959744,5,5,5,555
14052,2011-11-20 12:30:00,2011-11-20 12:30:00,1,225.36,225.36,225.36,0.0,225.36,89,1,United Kingdom,0.0,0,0.0,19.01388888888889,19.01388888888889,19.01388888888889,,1297.8365522279037,4,1,1,411
14053,2011-07-03 12:21:00,2011-08-07 14:27:00,2,260.25,130.125,130.125,34.11790219225092,154.25,215,2,United Kingdom,106.0,1,35.0875,159.02013888888888,123.93263888888889,159.02013888888888,35.0875,179.2060754010018,2,3,2,232
14054,2011-10-05 15:49:00,2011-10-05 15:49:00,1,92.46,92.46,92.46,0.0,92.46,62,1,United Kingdom,0.0,0,0.0,64.87569444444445,64.87569444444445,64.87569444444445,,156.05798268055358,3,1,1,311
14055,2011-08-25 15:04:00,2011-08-25 15:04:00,1,725.6400000000001,725.6400000000001,725.6400000000001,0.0,725.6400000000001,216,1,United Kingdom,0.0,0,0.0,105.90694444444445,105.90694444444445,105.90694444444445,,750.258450159338,2,1,3,213
14056,2011-02-28 15:19:00,2011-12-08 13:36:00,23,8152.71,354.46565217391304,339.38,166.10547530316902,653.68,4252,23,United Kingdom,344.10636363636365,22,282.92847222222224,283.8965277777778,0.9680555555555556,283.8965277777778,12.860385101010102,3144.5321011420924,5,5,5,555
14057,2010-12-14 12:11:00,2011-11-16 10:32:00,17,6211.66,365.39176470588234,349.44,185.188909469334,639.16,4873,14,United Kingdom,348.69624999999996,16,336.93125,360.02708333333334,23.095833333333335,360.02708333333334,21.058203125,1889.2377865091164,4,5,5,455
14059,2011-03-18 10:06:00,2011-03-18 10:06:00,1,183.6,183.6,183.6,0.0,183.6,128,1,United Kingdom,0.0,0,0.0,266.1138888888889,266.1138888888889,266.1138888888889,,75.54735336791892,1,1,1,111
14060,2010-12-02 12:11:00,2011-12-05 12:29:00,19,6140.42,323.18,294.78,135.4576196125973,738.58,5386,19,United Kingdom,322.25444444444446,18,368.0125,372.02708333333334,4.014583333333333,372.02708333333334,20.445138888888888,1807.3307566093417,5,5,5,555
14062,2010-12-10 15:56:00,2011-11-30 10:04:00,12,10464.85,872.0708333333333,932.53,551.2624693697243,1708.68,5593,11,United Kingdom,863.4754545454545,11,354.75555555555553,363.87083333333334,9.115277777777777,363.87083333333334,32.25050505050505,3149.197380022673,5,5,5,555
14064,2011-03-10 12:59:00,2011-11-10 13:14:00,5,1334.34,266.868,254.87,70.14735647192984,375.34999999999997,1772,5,United Kingdom,287.2975,4,245.01041666666666,273.99375,28.983333333333334,273.99375,61.252604166666664,533.261178402792,4,4,4,444
14066,2011-03-18 12:21:00,2011-03-18 12:21:00,1,152.55,152.55,152.55,0.0,152.55,45,1,United Kingdom,0.0,0,0.0,266.0201388888889,266.0201388888889,266.0201388888889,,62.7930842746346,1,1,1,111
14067,2011-09-04 12:00:00,2011-10-07 10:21:00,2,374.7,187.35,187.35,52.7784501477639,224.67,361,2,United Kingdom,150.03,1,32.93125,96.03472222222223,63.10347222222222,96.03472222222223,32.93125,427.2376599898763,3,3,2,332
14068,2011-01-23 16:02:00,2011-01-23 16:02:00,1,265.85,265.85,265.85,0.0,265.85,73,1,United Kingdom,0.0,0,0.0,319.8666666666667,319.8666666666667,319.8666666666667,,91.00846706961234,1,1,2,112
14071,2011-03-20 11:33:00,2011-12-06 12:27:00,8,1437.57,179.69625,159.615,95.9298512958446,341.24,994,7,United Kingdom,173.16714285714284,7,261.0375,264.05347222222224,3.015972222222222,264.05347222222224,37.291071428571435,596.1440827694306,5,5,4,554
14073,2011-11-07 15:49:00,2011-11-07 15:49:00,1,151.04,151.04,151.04,0.0,151.04,130,1,United Kingdom,0.0,0,0.0,31.875694444444445,31.875694444444445,31.875694444444445,,518.8555194875928,4,1,1,411
14075,2011-03-23 16:35:00,2011-12-05 08:38:00,3,942.26,314.08666666666664,316.78,5.3547113211949355,317.56,754,3,United Kingdom,317.16999999999996,2,256.66875,260.84375,4.175,260.84375,128.334375,395.5527782436804,5,3,4,534
14076,2011-08-02 15:19:00,2011-08-02 15:19:00,1,118.67,118.67,118.67,0.0,118.67,79,1,United Kingdom,0.0,0,0.0,128.89652777777778,128.89652777777778,128.89652777777778,,100.81237426661136,2,1,1,211
14077,2011-03-10 15:52:00,2011-10-30 12:35:00,5,499.41999999999996,99.88399999999999,110.78999999999999,30.39591798251864,132.72,268,5,United Kingdom,95.5775,4,233.86319444444445,273.87361111111113,40.010416666666664,273.87361111111113,58.46579861111111,199.67783598476586,3,4,3,343
14078,2010-12-01 12:54:00,2011-08-30 12:16:00,6,1049.37,174.89499999999998,168.225,50.13895601226655,243.92999999999998,310,6,United Kingdom,182.626,5,271.9736111111111,372.9972222222222,101.02361111111111,372.9972222222222,54.39472222222222,308.0613156189724,2,5,4,254
14079,2011-08-07 12:10:00,2011-08-07 12:10:00,1,375.1,375.1,375.1,0.0,375.1,301,1,United Kingdom,0.0,0,0.0,124.02777777777777,124.02777777777777,124.02777777777777,,331.1633146696529,2,1,2,212
14080,2011-11-07 11:09:00,2011-11-07 11:09:00,1,45.599999999999994,45.599999999999994,45.599999999999994,0.0,45.599999999999994,48,1,United Kingdom,0.0,0,0.0,32.07013888888889,32.07013888888889,32.07013888888889,,155.69623871289056,3,1,1,311
14081,2010-12-05 15:47:00,2011-02-10 16:17:00,2,921.62,460.81,460.81,52.73602374089274,498.1,592,2,United Kingdom,498.1,1,67.02083333333333,368.87708333333336,301.85625,368.87708333333336,67.02083333333333,273.5799933356301,1,3,3,133
14082,2010-12-10 11:02:00,2010-12-10 11:02:00,1,182.25,182.25,182.25,0.0,182.25,110,1,United Kingdom,0.0,0,0.0,364.075,364.075,364.075,,54.81391196868777,1,1,1,111
14083,2010-12-03 12:24:00,2011-12-05 13:14:00,9,1002.9,111.43333333333334,37.67,154.61208911336783,446.57,705,8,United Kingdom,88.61125,8,367.03472222222223,371.0180555555556,3.9833333333333334,371.0180555555556,45.87934027777778,295.9897728846679,5,5,4,554
14085,2010-12-06 12:39:00,2011-12-07 13:46:00,18,4421.29,245.62722222222223,251.255,118.19843339290054,466.49,3177,16,United Kingdom,241.95529411764704,17,366.0465277777778,368.0076388888889,1.961111111111111,368.0076388888889,21.53214869281046,1315.5467545774827,5,5,5,555
14087,2011-12-07 12:41:00,2011-12-07 12:41:00,1,191.47,191.47,191.47,0.0,191.47,250,1,United Kingdom,0.0,0,0.0,2.00625,2.00625,2.00625,,10450.325233644859,5,1,1,511
14088,2011-01-21 13:07:00,2011-11-29 16:16:00,13,50491.81,3883.9853846153846,2075.81,3831.7017243682894,10584.77,12665,12,United Kingdom,3578.9083333333333,12,312.13125,321.98819444444445,9.856944444444444,321.98819444444445,26.0109375,17170.981080655558,5,5,5,555
14089,2011-10-14 10:38:00,2011-10-14 10:38:00,1,158.75,158.75,158.75,0.0,158.75,133,1,United Kingdom,0.0,0,0.0,56.09166666666667,56.09166666666667,56.09166666666667,,309.90566037735846,3,1,1,311
14090,2011-01-19 10:51:00,2011-01-19 10:51:00,1,76.32000000000001,76.32000000000001,76.32000000000001,0.0,76.32000000000001,72,1,United Kingdom,0.0,0,0.0,324.0826388888889,324.0826388888889,324.0826388888889,,25.78675620715738,1,1,1,111
14092,2010-12-16 15:47:00,2011-12-02 12:13:00,14,4076.91,291.2078571428571,311.74,142.40315906060357,625.86,2066,12,United Kingdom,294.3276923076923,13,350.8513888888889,357.87708333333336,7.0256944444444445,357.87708333333336,26.988568376068375,1247.4161263469182,5,5,5,555
14093,2011-11-27 16:27:00,2011-11-27 16:27:00,1,433.86,433.86,433.86,0.0,433.86,391,1,United Kingdom,0.0,0,0.0,11.849305555555556,11.849305555555556,11.849305555555556,,4009.3210338158583,5,1,2,512
14096,2011-08-30 10:49:00,2011-12-05 17:17:00,17,65164.79,3833.2229411764706,3671.44,3008.565297562454,8935.98,16352,17,United Kingdom,4071.434375,16,97.26944444444445,101.08402777777778,3.814583333333333,101.08402777777778,6.079340277777778,70590.22737683856,5,5,5,555
14098,2011-11-03 10:13:00,2011-11-03 10:13:00,1,147.35,147.35,147.35,0.0,147.35,104,1,United Kingdom,0.0,0,0.0,36.109027777777776,36.109027777777776,36.109027777777776,,446.8363174798546,3,1,1,311
14099,2010-12-20 11:14:00,2011-11-23 13:53:00,11,3104.17,282.1972727272727,244.13,76.20431117606262,403.81,2179,11,United Kingdom,272.065,10,338.11041666666665,354.06666666666666,15.95625,354.06666666666666,33.81104166666667,960.0073856147617,4,5,5,455
14100,2011-07-25 11:01:00,2011-07-25 11:01:00,1,191.95000000000002,191.95000000000002,191.95000000000002,0.0,191.95000000000002,63,1,United Kingdom,0.0,0,0.0,137.07569444444445,137.07569444444445,137.07569444444445,,153.33517065287327,2,1,1,211
14101,2011-01-17 13:09:00,2011-09-27 12:28:00,6,5976.79,996.1316666666667,1061.58,187.67705159839514,1224.6,6942,6,United Kingdom,1045.038,5,252.97152777777777,325.9868055555556,73.01527777777778,325.9868055555556,50.59430555555555,2007.6226824108849,2,5,5,255
14102,2011-10-26 12:46:00,2011-12-04 15:38:00,5,1105.88,221.17600000000002,214.1,92.22912029288797,331.9,769,5,United Kingdom,222.945,4,39.11944444444445,44.00277777777778,4.883333333333334,44.00277777777778,9.779861111111112,2751.9594470046086,5,4,4,544
14104,2011-06-27 12:49:00,2011-07-08 12:50:00,2,216.20999999999998,108.10499999999999,108.10499999999999,4.4618437892871015,111.25999999999999,72,2,United Kingdom,104.95,1,11.000694444444445,165.00069444444443,154.0,165.00069444444443,11.000694444444445,143.4842142920274,2,3,1,231
14105,2011-04-14 17:58:00,2011-04-14 17:58:00,1,1266.23,1266.23,1266.23,0.0,1266.23,800,1,United Kingdom,0.0,0,0.0,238.7861111111111,238.7861111111111,238.7861111111111,,580.6543117387713,1,1,4,114
14107,2010-12-10 13:29:00,2011-10-19 12:12:00,7,2703.23,386.17571428571426,361.76,147.95879165690502,625.1,1793,7,United Kingdom,389.9983333333334,6,312.94652777777776,363.97291666666666,51.02638888888889,363.97291666666666,52.15775462962963,813.2574470399011,3,5,5,355
14108,2011-08-30 11:32:00,2011-11-09 10:41:00,2,597.91,298.955,298.955,10.78337841309485,306.58,381,2,United Kingdom,306.58,1,70.96458333333334,101.05416666666666,30.089583333333334,101.05416666666666,70.96458333333334,647.881697109636,4,3,3,433
14109,2011-09-28 10:18:00,2011-09-28 10:18:00,1,144.2,144.2,144.2,0.0,144.2,88,1,United Kingdom,0.0,0,0.0,72.10555555555555,72.10555555555555,72.10555555555555,,218.98312658910547,2,1,1,211
14110,2011-03-18 09:59:00,2011-12-06 12:26:00,12,5683.150000000001,473.59583333333336,381.23,260.33102163690586,904.26,2445,12,United Kingdom,434.4445454545455,11,263.1020833333333,266.11875,3.0166666666666666,266.11875,23.91837121212121,2338.448249136899,5,5,5,555
14111,2011-04-12 11:36:00,2011-11-25 13:44:00,4,692.85,173.2125,123.6,155.44803191098947,397.35,458,4,United Kingdom,199.55000000000004,3,227.0888888888889,241.05138888888888,13.9625,241.05138888888888,75.6962962962963,314.73402974239013,4,4,3,443
14112,2011-03-09 11:28:00,2011-11-17 12:30:00,7,2915.15,416.45,419.8,304.2156246809161,770.23,1651,5,United Kingdom,383.0083333333334,6,253.04305555555555,275.05694444444447,22.01388888888889,275.05694444444447,42.17384259259259,1160.5194176963355,4,5,5,455
14113,2010-12-20 12:14:00,2011-12-06 12:18:00,4,1840.42,460.105,457.02,27.34891771167555,492.88000000000005,745,4,United Kingdom,468.97333333333336,3,351.0027777777778,354.025,3.022222222222222,354.025,117.00092592592593,569.2422569027611,5,4,4,544
14114,2011-01-13 11:05:00,2011-03-11 09:42:00,2,386.53,193.265,193.265,2.637508293825835,195.13,101,2,United Kingdom,191.39999999999998,1,56.94236111111111,330.0729166666667,273.13055555555553,330.0729166666667,56.94236111111111,128.22934831318835,1,3,2,132
14116,2011-08-10 12:44:00,2011-11-20 10:29:00,5,1382.74,276.548,308.9,58.19516363066607,327.45,707,5,United Kingdom,265.6925,4,101.90625,121.00416666666666,19.097916666666666,121.00416666666666,25.4765625,1251.2794738473194,4,4,4,444
14117,2011-07-19 09:49:00,2011-07-19 09:49:00,1,90.0,90.0,90.0,0.0,90.0,72,1,United Kingdom,0.0,0,0.0,143.12569444444443,143.12569444444443,143.12569444444443,,68.85556110838861,2,1,1,211
14121,2011-10-11 10:39:00,2011-12-06 12:19:00,4,2780.15,695.0375,649.8199999999999,428.96684738838894,1247.41,2082,4,United Kingdom,849.0166666666668,3,56.06944444444444,59.09097222222222,3.0215277777777776,59.09097222222222,18.689814814814813,5151.826303604376,5,4,5,545
14124,2011-09-16 13:32:00,2011-09-16 13:32:00,1,419.58000000000004,419.58000000000004,419.58000000000004,0.0,419.58000000000004,1618,1,United Kingdom,0.0,0,0.0,83.97083333333333,83.97083333333333,83.97083333333333,,547.1424800277874,2,1,2,212
14125,2011-09-22 15:40:00,2011-11-29 12:47:00,3,2720.63,906.8766666666667,1091.28,506.5854439611677,1295.43,1628,3,United Kingdom,712.6,2,67.87986111111111,77.88194444444444,10.002083333333333,77.88194444444444,33.939930555555556,3825.1354293357113,5,3,5,535
14126,2011-11-29 12:21:00,2011-12-02 11:45:00,3,706.1300000000001,235.3766666666667,275.85,156.6126994637834,367.78000000000003,508,2,United Kingdom,215.14000000000001,2,2.975,10.020138888888889,7.045138888888889,10.020138888888889,1.4875,7716.583158916073,5,3,3,533
14127,2011-02-02 12:26:00,2011-08-09 10:49:00,3,709.71,236.57000000000002,257.48,90.34836080416734,314.63,321,3,United Kingdom,197.54000000000002,2,187.9326388888889,310.01666666666665,122.08402777777778,310.01666666666665,93.96631944444445,250.6744099779582,2,3,3,233
14128,2011-03-29 10:49:00,2011-10-10 12:00:00,2,637.5,318.75,318.75,18.681761158948557,331.96,564,2,United Kingdom,331.96,1,195.04930555555555,255.08402777777778,60.03472222222222,255.08402777777778,195.04930555555555,273.65982342419846,3,3,3,333
14129,2011-03-24 08:44:00,2011-12-08 11:02:00,5,1123.8600000000001,224.77200000000002,245.05,124.40008026524745,358.90000000000003,592,4,United Kingdom,191.24,4,259.09583333333336,260.17083333333335,1.075,260.17083333333335,64.77395833333334,473.00717156996205,5,4,4,544
14130,2011-01-24 16:05:00,2011-01-24 16:05:00,1,480.91,480.91,480.91,0.0,480.91,257,1,United Kingdom,0.0,0,0.0,318.8645833333333,318.8645833333333,318.8645833333333,,165.14736271275032,1,1,2,112
